what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432252805164
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432252806687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432252817228
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252818334
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252861996
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432252862012
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252863716
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252865000
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432252866927
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432252933302
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432252947665
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252949165
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432252968308
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432252968349
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432252971429
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1432252992516
error,log,,,"Exception occurred in listener of Java element change notification",1432252992516
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1432252993547
error,log,,,"Exception occurred in listener of Java element change notification",1432252993547
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253039106
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253045401
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432253069350
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253071261
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253073991
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253096412
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253096428
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253097145
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253109456
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253110803
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253144150
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253144182
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253144451
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253146355
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253147309
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253153762
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253154823
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253173527
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253173558
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253174696
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253179889
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253203515
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253207461
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253209227
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253215801
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253218517
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253223606
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253226617
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253248657
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253248674
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253249359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253255975
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253261896
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253263656
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253265146
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253289861
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253289892
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253291174
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253432589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253442117
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1432253442133
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253453252
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253453346
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253455829
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253462376
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253463968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253474774
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253474805
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253476530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253478350
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253480901
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253486076
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253487260
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253503778
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253503809
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253505223
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1432253508282
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253511473
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1432253514815
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253517233
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253518809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253519950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253535625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253535641
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253536739
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1432253539304
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253541221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432253546185
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253548470
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253554225
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253561132
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253561163
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253563115
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253564633
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253567030
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253568521
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253569593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253577168
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253577194
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253577791
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253589867
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253591037
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253595373
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253596498
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253598836
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432253599232
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432253599645
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432253600067
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432253600466
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253607939
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253609033
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253613707
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253613738
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253615509
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253619218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253620363
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253625828
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253625843
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253627148
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253631035
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253632417
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253637867
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253637899
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253639712
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253645631
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253646858
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253654134
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253654166
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253655226
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253660339
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253662111
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253662336
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253676773
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253679157
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253713563
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253729102
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253732284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253736432
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253738193
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253741560
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253743181
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253746000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253747107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253758925
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253760173
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253760407
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253766324
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253766355
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253766952
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253771717
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253775798
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253785645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253791635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253799222
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253799347
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253803296
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253803578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253810351
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253812817
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253816935
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253819615
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253820693
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253822074
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253823518
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253825484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253829843
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253829858
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253835853
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253838694
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1432253838710
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253845296
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253846530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253852875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253854221
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253865156
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253865172
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253866549
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253870583
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253871732
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253880470
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253880492
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253881659
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253885031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253886101
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253892455
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253892486
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253893783
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432253896372
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253897723
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253907659
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253907690
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253909208
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253912916
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253914260
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253914494
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432253921105
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432253921121
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432253921638
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253962692
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253966424
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253969732
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253972402
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432253974018
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432253975039
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432253983919
